time_s,npv,P0,nqv,Q0,V0
0,1.22,1185.76,3.26,501.5,230.5
15,1.22,1182.31,3.26,496.07,230.57
30,1.21,1178.79,3.17,491.31,230.52
45,1.21,1175.66,3.21,484.67,230.53
60,1.19,1171.64,3.13,482.15,230.65
75,1.19,1167.74,3.15,474.84,230.58
90,1.16,1161.06,3.04,469.27,230.41
105,1.16,1156.87,3.17,463.46,230.29
120,1.15,1153.16,2.95,459.3,230.37
135,1.15,1150.03,3.12,453.69,230.39
