time_s,Kpv,P0,V0
0,1.98,1875.06,230.35
15,1.98,1871.74,230.18
30,1.98,1871.76,230.22
45,1.98,1871.29,230.21
60,1.99,1870.4,230.18
75,1.98,1870.82,230.21
90,1.98,1871.18,230.24
105,1.98,1871.93,230.32
120,1.98,1872.5,230.36
135,1.98,1875.83,230.58
150,1.99,1878.55,230.77
165,1.99,1876.51,230.66
180,1.99,1872.06,230.36
195,1.98,1874.43,230.48
210,1.99,1876.06,230.61
225,1.98,1874.4,230.52
240,1.98,1872.25,230.37
255,1.98,1869.96,230.21
