time_s,nqv,Q0,V0
0,3.67,412.72,230.24
15,3.85,413.38,230.33
30,3.58,395.69,230.48
45,3.77,412.32,230.65
60,3.55,415.98,230.66
75,3.78,408.52,230.62
90,3.6,413.53,230.3
105,3.51,414.98,230.27
120,3.53,404.26,230.43
135,3.58,417.82,230.64
150,3.58,417.17,230.57
165,3.46,416.8,230.29
180,3.58,416.26,230.29
195,3.61,415.54,230.31
210,3.64,416.42,230.48
225,3.66,412.18,230.09
240,3.66,416.24,230.1
255,3.7,415.07,230.11
270,3.5,414.78,230.06
285,3.83,415.7,230.23
