time_s,npv,P0,nqv,Q0,V0
9060,1.87,3650.95,0,353.59,230.34
9075,1.85,3649.29,0,349.94,230.34
9090,1.86,3650.51,0,348.57,230.3
9105,1.95,3658.57,0,354.57,230.36
9120,1.95,3777.23,0,449.83,230.34
9135,1.95,3762.96,0,433.16,230.28
9150,1.83,3782.12,0,450.69,230.38
9165,1.82,3761.7,0,429.2,230.26
9180,1.85,3752.73,0,424.47,230.38
9195,1.91,3768.12,0,435.54,230.26
9210,1.9,3666.41,0,338.52,230.36
9225,1.9,3652.77,0,349.97,230.32
9240,1.9,3651.01,0,353.29,230.27
9255,1.86,3730.24,0,392.94,230.37
9270,1.84,3714.09,0,368.22,230.31
9285,1.72,3873.32,0,521.49,230.36
9300,1.77,3910.07,0,552,230.29
9315,NaN,2252.81,0,570.76,230.42
9330,1.64,1958.14,0,542.15,230.43
9345,1.6,1949.67,0,534.39,230.43
9360,1.82,1720.6,0,336.4,230.47
9375,1.8,1727.46,0,335.88,230.39
9390,1.85,1720.87,0,338.04,230.37
9405,1.81,1742,0,356.07,230.36
9420,1.73,1750.7,0,362.63,230.49
9435,1.72,1770.92,0,376.37,230.36
9450,1.69,1805.51,0,406.93,230.49
9465,1.69,1814.83,0,426.52,230.36
9480,1.68,1821.01,0,430.6,230.48
9495,1.72,1765.75,0,391.28,230.4
9510,1.8,1704.47,0,345.93,230.37
9525,1.86,1704.96,0,349.51,230.39
9540,1.81,1705.9,0,349.09,230.46
9555,1.83,1677.48,0,290.53,230.49
9570,1.83,1672.52,0,290.14,230.48
9585,1.88,1670.91,0,289.39,230.45
9600,1.86,1670.19,0,289.08,230.37
9615,1.86,1664.66,0,289.89,230.36
9630,1.85,1677.71,0,289.04,230.35
9645,1.81,1753.59,0,355.52,230.35
9660,1.81,1758.91,0,365.25,230.46
9675,1.71,1809.88,0,424.67,230.49
9690,1.71,1812.42,0,427.18,230.49
9705,1.71,1816.16,0,421.84,230.44
9720,1.72,1807.69,0,423.67,230.44
9735,1.71,1810.17,0,426.46,230.49
9750,1.72,1804.61,0,420.68,230.45
9765,1.64,1830.63,0,421.91,230.36
9780,1.8,1793.13,0,400.6,230.41
9795,1.79,1816.44,0,422.02,230.5
9810,1.72,1788.61,0,398.69,230.4
9825,1.72,1782.31,0,390.81,230.39
9840,1.73,1711.12,0,337.45,230.51
9855,1.7,1742.72,0,359.61,230.5
9870,1.7,1779,0,390.46,230.44
9885,1.81,1775.31,0,386.55,230.43
9900,1.79,1810.48,0,422.87,230.49
9915,1.85,1707.05,0,310.64,230.48
9930,1.71,1907.39,0,474.28,230.36
9945,NaN,1931.01,0,498.58,230.47
9960,1.62,1931.5,0,494.82,230.46
9975,1.64,1916.81,0,489.88,230.47
9990,1.6,1921.37,0,484.59,230.43
10005,NaN,1700.04,0,289.79,230.38
10020,1.91,1678.6,0,274.65,230.51
10035,1.87,1713.75,0,334.54,230.42
10050,1.87,3676.66,0,355.42,230.3
10065,1.87,3675.03,0,355.43,230.41
10080,1.87,3700.62,0,375.15,230.29
10095,1.86,3712.58,0,397.15,230.36
10110,1.88,3737.58,0,408.3,230.41
10125,1.86,3747.11,0,427.94,230.35
10140,1.88,3755.36,0,431.23,230.29
10155,1.86,3750.88,0,434.33,230.33
10170,1.86,3753.14,0,437.74,230.35
10185,1.85,3704.58,0,402.83,230.32
10200,1.88,3640.12,0,353.07,230.32
10215,1.81,3638.4,0,344.85,230.35
10230,1.84,3633.19,0,346.99,230.3
10245,1.88,3637.45,0,346.68,230.32
10260,1.86,3644.14,0,352.43,230.36
10275,1.89,3641.86,0,350.85,230.42
10290,1.87,3636.06,0,347.91,230.42
10305,1.86,3643.58,0,345.47,230.42
10320,1.9,3640.28,0,351.1,230.43
10335,1.88,3666.67,0,371.87,230.42
10350,1.92,3720.97,0,408.7,230.42
10365,1.9,3746,0,428.9,230.42
10380,1.94,3745.63,0,429.38,230.43
10395,1.88,3758.72,0,437.56,230.37
10410,1.89,3759.47,0,417.14,230.35
10425,1.88,3742.05,0,406.86,230.37
10440,1.85,3687.83,0,363.45,230.33
10455,1.9,3709.43,0,383.13,230.31
10470,1.89,3745.91,0,417.39,230.31
10485,1.85,3695.9,0,371.82,230.34
10500,1.79,4098.06,0,695.78,230.4
10515,1.78,3892.41,0.69,548.48,230.42
10530,1.8,3888.99,0.73,540.44,230.31
10545,1.79,3882.08,0.72,540.2,230.38
10560,1.65,1931.65,0.68,535.42,230.55
10575,1.56,1929.9,0.65,527.68,230.43
10590,1.56,1929.28,0.73,525.74,230.5
10605,1.53,1926.99,0.71,529.92,230.51
10620,1.53,1928.87,0.68,529.69,230.44
10635,1.59,1899.83,0.78,468.74,230.55
10650,1.62,1894.48,0.83,467.53,230.43
10665,1.6,1896.18,0.76,467.14,230.42
10680,1.56,1893.7,0.7,466.82,230.53
10695,1.59,1900.87,0.77,462.26,230.45
10710,1.59,1899.18,0.71,462.6,230.51
10725,1.59,1895.69,0.76,461.22,230.48
10740,1.62,1903.56,0.76,464.14,230.47
10755,NaN,1818.29,1.13,470.72,230.51
10770,1.85,1596.68,1.07,279.77,230.42
10785,1.86,1598.09,1.14,285.53,230.42
10800,1.86,1590.83,1.18,290.95,230.42
10815,1.84,1608.54,1.18,298.6,230.46
10830,1.86,1589.63,1.3,291.59,230.55
10845,1.87,1587.45,1.28,290.75,230.49
10860,1.86,1592.61,0.87,293.06,230.43
10875,1.86,1589.39,1.35,290.81,230.49
10890,1.86,1590.93,1.17,291.07,230.5
10905,1.86,1594.21,1.12,290.57,230.43
10920,1.86,1588.85,1.15,291.24,230.57
10935,1.86,1591.15,1.13,290.81,230.44
10950,1.86,1593.57,1.16,291.02,230.43
10965,1.86,1590.02,1.16,290.94,230.51
10980,1.86,1590.31,1.18,291.78,230.55
10995,1.86,1591.13,1.17,291.32,230.55
11010,1.86,1588.87,1.17,289.8,230.43
11025,1.89,1566.26,1.25,303.58,230.42
11040,1.89,1569.49,1.25,303.43,230.42
11055,1.89,1568.31,1.22,303.34,230.5
11070,1.89,1566.35,1.23,303.06,230.48
11085,1.89,1566.88,1.24,303.02,230.44
11100,1.89,1569.05,1.25,303.2,230.44
11115,1.89,1569.44,1.26,303.08,230.44
11130,1.89,1568.31,1.26,302.59,230.43
11145,1.89,1568.02,1.25,302.66,230.46
11160,1.89,1567.83,1.28,303,230.47
11175,1.89,1566.13,1.28,303.35,230.48
11190,1.89,1563.8,1.25,301.4,230.43
11205,1.89,1565.9,1.27,302.12,230.47
11220,1.89,1567.64,1.26,302.2,230.51
11235,1.89,1569.54,1.29,303.01,230.5
11250,1.89,1568.59,1.28,302.6,230.49
11265,1.89,1567.3,1.32,301.83,230.44
11280,1.89,1566.54,1.32,301.38,230.43
11295,1.89,1563.1,1.3,300.69,230.44
11310,1.9,1561.32,1.27,301.59,230.52
11325,1.71,1746.47,1.34,318.42,230.58
11340,1.69,1754.4,1.34,318.77,230.56
11355,1.7,1780.29,1.35,320.94,230.58
11370,1.69,1769.88,1.33,320.98,230.58
11385,NaN,1772.38,1.32,321,230.55
11400,1.65,1948.89,1.22,308.54,230.46
11415,1.68,1950.12,1.25,309.95,230.58
11430,1.69,1931.46,1.28,323.66,230.54
11445,NaN,3897.74,1.32,323.82,230.46
11460,1.84,4498.24,1.35,331.89,230.74
11475,1.87,4466.79,1.32,323.3,230.75
11490,1.85,4460.3,1.33,323.26,230.67
11505,1.87,4459.14,1.32,322.98,230.65
11520,1.86,4451.86,1.31,323.83,230.63
11535,1.85,4453.05,1.31,324.42,230.66
11550,1.86,4453.27,1.31,325.23,230.69
11565,1.87,4450.75,1.3,325.86,230.73
11580,1.87,4447.18,1.31,326.07,230.74
11595,1.86,4447.09,1.32,325.81,230.66
11610,1.87,4442.92,1.31,325.27,230.63
11625,1.86,4440.3,1.31,325.17,230.68
11640,1.86,4437.84,1.32,326.05,230.75
11655,1.87,4437.22,1.3,327.07,230.75
11670,1.86,4438.91,1.31,326.55,230.73
11685,1.83,4433.16,1.34,326.02,230.68
11700,1.66,1896.05,1.31,316.82,230.47
11715,1.81,1897.11,1.35,316.52,230.61
11730,1.86,4460.26,1.23,308.26,230.68
11745,1.86,4450.56,1.21,308.67,230.67
11760,1.86,4432.82,1.3,326.3,230.76
11775,1.84,3786.52,1.3,323.85,230.6
11790,1.84,3787.8,1.31,323.39,230.66
11805,1.85,3789.34,1.3,324.44,230.68
11820,1.82,3786.13,1.31,322.53,230.61
11835,1.84,3785.2,1.29,324.31,230.71
11850,1.81,4435.38,1.29,324.99,230.65
11865,NaN,4088.62,1.29,332.23,230.6
11880,1.82,4452.36,1.31,326.74,230.76
11895,1.86,3812.8,1.3,323.13,230.61
11910,1.83,3809.2,1.31,322.46,230.64
11925,1.83,3811.94,1.32,323.68,230.73
11940,1.84,3807.91,1.3,323.38,230.66
11955,1.84,3807.19,1.32,322.13,230.59
11970,1.84,3810.78,1.31,323.04,230.71
11985,1.86,3811.62,1.3,323.66,230.71
12000,1.85,3808.83,1.3,322.43,230.58
12015,1.83,3806.87,1.32,322.16,230.65
12030,1.84,3806.66,1.31,323.54,230.71
12045,1.83,3809.33,1.31,322.32,230.59
12060,1.85,3823.74,1.23,307.25,230.66
12075,1.84,3825.69,1.23,307.75,230.68
12090,1.85,3820.13,1.26,306.24,230.59
12105,1.84,3803.14,1.31,323.42,230.73
12120,1.85,3801.47,1.3,322.04,230.58
12135,1.83,3804.08,1.31,322.14,230.66
12150,1.84,3806.78,1.31,323.1,230.73
12165,1.84,3767.63,1.31,321.91,230.63
12180,1.85,3781.93,1.3,322.29,230.63
12195,1.85,3701.44,1.3,308.53,230.72
12210,1.86,4452.86,1.3,324.97,230.71
12225,1.87,4451.29,1.31,323.84,230.65
12240,1.88,3804.38,1.3,322.77,230.68
12255,1.83,3802.31,1.3,323.2,230.7
12270,1.85,3805.66,1.3,323.51,230.72
12285,1.84,3805.99,1.3,323.1,230.69
12300,NaN,1892,1.3,320.55,230.61
12315,1.64,1891.45,1.3,315.38,230.55
12330,1.87,4456.22,1.31,322.22,230.66
12345,1.84,3800.94,1.3,320.95,230.59
12360,1.69,1894.37,1.31,316.19,230.46
12375,1.69,1894.87,1.29,314,230.48
12390,NaN,4664.75,1.29,315.05,230.71
12405,1.86,4466.42,1.24,307.57,230.78
12420,1.85,3817.61,1.23,307.13,230.74
12435,1.84,3803.38,1.3,323.01,230.74
12450,1.84,3800.57,1.31,322.57,230.66
12465,1.84,3798.7,1.31,321.62,230.6
12480,1.86,3800.49,1.3,322.03,230.64
12495,1.93,3798.52,1.22,322.81,230.73
12510,1.85,3777.89,1.29,323.7,230.7
12525,1.79,3779.57,1.49,322.29,230.6
12540,1.85,3795.21,1.3,322.54,230.71
12555,1.81,3899.2,1.27,314.39,230.69
12570,1.8,3903.69,1.27,312.68,230.61
12585,1.81,3895.94,1.26,313.11,230.68
12600,1.85,3903.96,1.26,314.1,230.71
12615,1.81,3894.7,1.28,313.06,230.59
12630,1.81,3889.38,1.29,313.46,230.62
12645,1.82,3893.39,1.28,313.46,230.66
12660,1.81,3887.76,1.29,314.94,230.72
12675,1.82,3889.34,1.29,315.19,230.74
12690,1.82,3890.81,1.29,315.11,230.71
12705,1.81,3892.38,1.28,315.08,230.67
12720,1.81,3887.84,1.29,315.02,230.64
12735,1.82,3902.08,1.21,298.87,230.63
12750,1.82,3905.61,1.22,298.96,230.59
12765,1.8,3904.33,1.28,299.62,230.67
12780,1.81,3888.54,1.28,315.34,230.71
12795,1.82,3887.05,1.27,314.27,230.59
12810,1.81,3891.79,1.28,315.62,230.72
12825,1.82,3885.67,1.29,314.32,230.66
12840,1.82,3861.91,1.26,314.92,230.59
12855,1.83,3870.03,1.27,315.97,230.73
12870,1.81,3877.46,1.28,314.4,230.59
12885,1.82,3886.44,1.29,315.42,230.73
12900,1.82,3885.88,1.28,314.57,230.61
12915,1.63,1979.98,1.27,308.74,230.56
12930,1.64,1982.67,1.27,307.3,230.51
12945,1.64,1979.51,1.27,306.41,230.57
12960,1.63,1985.31,1.28,306.38,230.54
12975,1.64,1981.65,1.29,305.07,230.52
12990,1.64,1981.62,1.28,305.99,230.57
13005,1.63,1977.9,1.28,304.72,230.55
13020,1.63,1981.14,1.27,305.64,230.57
13035,1.64,1981.01,1.28,304.62,230.48
13050,1.63,1983.08,1.28,305.99,230.62
13065,1.64,1983.38,1.23,304.62,230.47
13080,1.65,1997.32,1.22,290.18,230.54
13095,1.64,1997.69,1.21,291.37,230.58
13110,1.63,1978.96,1.29,304.36,230.47
13125,1.65,1977.82,1.27,305.61,230.61
13140,1.71,1982.77,1.29,304.76,230.5
13155,1.82,3896.73,1.29,310.61,230.62
13170,1.82,3861.32,1.26,313.33,230.7
13185,1.82,3869.07,1.27,314.29,230.74
13200,1.82,3857.49,1.27,314.08,230.71
13215,1.81,3887.08,1.29,313.61,230.6
13230,1.81,3887.01,1.29,313.13,230.65
13245,1.83,3889,1.28,314.61,230.72
13260,1.81,3889.91,1.28,314.7,230.74
13275,1.82,3888.51,1.28,314.74,230.68
13290,1.82,3886.22,1.27,314.17,230.6
13305,1.52,3886.41,1.27,314.24,230.66
13320,1.64,1974.13,1.27,308.41,230.61
13335,1.66,1976.29,1.27,307.51,230.61
13350,1.62,1976.51,1.27,306.67,230.58
13365,1.63,1978.77,1.28,305.82,230.56
13380,1.64,1976.99,1.27,305.8,230.59
13395,1.65,1976.82,1.27,306.4,230.59
13410,1.66,1998.06,1.21,290.47,230.48
13425,1.64,1995.59,1.23,290.47,230.48
13440,1.65,1977.87,1.28,305.22,230.57
13455,1.82,3893.81,1.29,311.62,230.72
13470,1.82,3889.1,1.29,312.09,230.65
13485,1.81,3884.28,1.28,312.25,230.6
13500,1.82,3722.85,1.28,293.89,230.63
13515,1.83,3854.06,1.26,313.38,230.61
13530,1.81,3859.26,1.29,313.51,230.63
13545,1.81,3879.88,1.28,314.34,230.73
13560,1.82,3880.13,1.28,314.65,230.68
13575,1.83,3877.06,1.27,313.4,230.62
13590,1.55,3872.46,1.28,314.63,230.74
13605,1.64,1976.28,1.27,306.62,230.49
13620,1.66,1977.33,1.26,310.01,230.61
13635,1.87,5385.91,1.39,317.73,230.45
13650,1.87,5576.53,1.39,314.57,230.48
13665,1.87,5303.12,1.39,316.21,230.47
13680,1.86,5280.16,1.39,314.91,230.48
13695,1.87,5310.62,1.39,317.13,230.48
13710,1.87,5528.87,1.38,313.65,230.47
13725,1.87,5286.5,1.39,316.06,230.51
13740,1.86,5291.38,1.34,311.7,230.45
13755,1.88,5333.26,1.32,304,230.53
13770,1.87,5548.03,1.32,298.98,230.46
13785,1.87,5294.46,1.39,314.91,230.47
13800,1.86,5293.87,1.38,313.83,230.54
13815,1.87,5327.79,1.37,314.39,230.44
13830,1.87,5529.01,1.36,314.61,230.46
13845,1.86,5293.88,1.37,314.51,230.53
13860,1.87,5296.34,1.38,313.37,230.45
13875,1.87,5340.03,1.36,316.28,230.54
13890,1.87,5535.9,1.36,312.94,230.43
13905,1.87,5288.43,1.38,314.15,230.55
13920,1.87,5292.89,1.37,313.42,230.44
13935,1.87,5339.12,1.37,314.13,230.55
13950,1.87,5532.44,1.37,312.8,230.43
13965,1.86,5297.88,1.38,314.02,230.5
13980,1.86,5306.22,1.41,300.29,230.48
13995,1.5,7240.61,1.49,569.88,230.48
14010,1.52,7368.38,1.49,561.06,230.4
14025,1.6,7179.04,1.03,588.83,230.39
14040,1.6,7179.58,1.02,590.99,230.41
14055,1.52,7056.58,1.49,572.86,230.38
14070,1.52,7182.77,1.46,562.8,230.44
14085,1.61,7012.77,1.04,579.04,230.47
14100,1.61,7020.75,1.05,580.05,230.47
14115,1.52,7063.88,1.42,577.24,230.43
14130,1.52,7181.19,1.41,565.34,230.45
14145,1.61,7015.6,1.05,581.92,230.46
14160,1.61,7011.43,1.04,582.62,230.45
14175,1.52,7058.78,1.38,578.92,230.39
14190,1.52,7184.24,1.36,566.1,230.38
14205,1.61,7012.14,1.01,586.79,230.46
14220,1.61,7011.7,1.01,587.33,230.43
14235,1.53,7061.5,1.3,582.69,230.38
14250,1.52,7180.06,1.29,571.19,230.47
14265,1.61,7009.66,1.02,587.97,230.37
14280,1.62,7009.94,1.01,590.11,230.46
14295,1.52,7060.13,1.27,586.37,230.48
14310,1.52,7173.14,1.26,571.1,230.41
14325,1.63,7217.25,1.45,676.09,230.38
14340,1.64,7213.22,1.46,676.54,230.44
14355,1.5,4077.44,1.86,676.32,230.49
14370,1.59,5079.1,1.91,715.47,230.46
14385,1.6,4209.46,1.89,709.31,230.47
14400,1.44,3969.29,1.88,707.87,230.55
14415,1.45,3954.87,1.88,705.8,230.43
14430,1.49,3953.01,1.89,706.03,230.53
14445,1.48,4193.62,1.88,706.38,230.55
14460,1.46,3950.14,1.88,704.44,230.52
14475,1.45,3950.96,1.88,702.98,230.48
14490,1.5,3945.84,1.88,701.14,230.46
14505,1.49,4192.79,1.87,702.26,230.46
14520,1.46,3957.08,1.87,701.14,230.53
14535,1.45,3953.84,1.86,699.92,230.55
14550,1.59,6516.81,1.87,708.02,230.48
14565,1.59,5209.7,1.87,702.19,230.43
14580,1.58,5193.93,1.86,702.89,230.51
14595,1.45,3946.61,1.86,696.23,230.46
14610,1.68,6502.78,1.87,706.56,230.46
14625,1.57,5195.67,1.87,700.79,230.42
14640,1.65,6174.46,1.87,705.08,230.47
14655,1.67,6166.3,1.87,702.98,230.45
14670,NaN,6476.68,1.86,703.73,230.41
14685,1.56,6702.21,1.86,705.12,230.49
14700,1.64,6159.13,1.87,701.83,230.43
14715,1.64,6162.76,1.86,703.72,230.42
14730,NaN,6098.67,1.86,713.68,230.44
14745,1.68,6693.09,1.87,705.35,230.46
14760,1.65,6158.2,1.86,701.08,230.46
14775,1.65,6172.52,1.86,705.86,230.38
14790,NaN,6022.75,1.86,704.46,230.41
14805,1.62,6689.11,1.86,702.04,230.45
14820,1.64,6156.92,1.87,697.81,230.4
14835,1.64,6164.66,1.86,698.31,230.4
14850,NaN,4994.98,1.86,697.28,230.5
14865,NaN,5710.39,1.86,700.15,230.45
14880,1.65,6162.79,1.85,697.34,230.39
14895,NaN,4431.79,1.85,704.98,230.45
14910,NaN,4902.3,1.86,689.55,230.51
14925,NaN,5171.64,1.85,693.48,230.42
14940,1.66,6255.82,1.84,697.73,230.47
14955,NaN,3945.03,1.84,688.69,230.51
14970,NaN,3947.8,1.86,687.88,230.43
14985,NaN,5188.29,1.86,698.51,230.42
15000,1.58,6397.75,1.85,697.17,230.46
15015,NaN,3944.69,1.85,688.76,230.51
15030,NaN,3945.77,1.84,687.84,230.48
15045,NaN,5722.12,1.84,715.68,230.45
15060,NaN,6399.15,1.86,697.08,230.42
15075,NaN,4355.27,1.84,688.23,230.42
15090,NaN,3948.35,1.84,686.92,230.42
15105,1.55,6705.08,1.84,696.55,230.38
15120,NaN,6075.69,1.84,712,230.39
15135,1.45,5178.36,1.84,691.04,230.4
15150,1.48,3945.5,1.83,686.26,230.44
15165,1.6,6700.77,1.84,695.5,230.38
15180,NaN,6022.31,1.85,691.57,230.41
15195,1.45,5178.2,1.83,692.42,230.44
15210,1.46,3947.67,1.84,687.19,230.45
15225,1.6,6701.2,1.84,697.15,230.42
15240,1.67,5167.21,1.84,692.49,230.5
15255,1.46,5178.07,1.83,691.3,230.46
15270,1.45,3938.07,1.83,686.32,230.42
15285,1.58,6647.31,1.84,698.12,230.42
15300,1.66,5167.42,1.84,692.94,230.48
15315,1.52,5168.07,1.85,691.15,230.4
15330,1.46,3935.15,1.84,688,230.54
15345,1.67,6459.77,1.84,695.41,230.41
15360,1.64,5167.59,1.84,691.51,230.4
15375,1.59,5204.53,1.83,691.52,230.51
15390,1.44,3964.02,1.82,685.82,230.42
15405,1.67,6481.24,1.84,696.06,230.45
15420,1.59,5188.96,1.84,690.93,230.43
15435,1.58,5196.86,1.82,690.53,230.39
15450,1.45,3958.85,1.83,687.33,230.48
15465,1.67,6482.45,1.85,696.26,230.47
15480,1.57,5189.76,1.83,692.34,230.48
15495,1.58,5198.03,1.82,692.1,230.49
15510,1.44,3964.41,1.83,687.21,230.51
15525,1.63,6479.95,1.83,694.79,230.42
15540,1.57,5186.62,1.84,690.82,230.41
15555,NaN,5243.3,1.84,697.31,230.4
15570,1.43,3959.86,1.82,686.19,230.44
15585,1.66,6483.9,1.82,695.57,230.37
15600,1.43,3949.34,1.86,698.41,230.47
15615,1.41,3947.77,1.86,698.75,230.53
15630,1.62,6182.55,1.83,695.2,230.45
15645,NaN,6488.36,1.82,697.35,230.39
15660,1.64,6706.07,1.82,696.25,230.37
15675,1.62,6165.57,1.83,694.89,230.39
15690,1.63,6157.28,1.83,695.68,230.41
15705,NaN,6193.09,1.85,704.37,230.45
15720,1.67,6702.77,1.85,698.59,230.46
15735,1.63,6162.04,1.84,696.54,230.47
15750,1.63,6162.97,1.83,696.81,230.47
15765,NaN,5508.5,1.83,693.85,230.45
15780,1.58,6706.32,1.84,698.6,230.46
15795,1.63,6164.49,1.84,695.36,230.4
15810,NaN,5665.64,1.81,706.19,230.41
15825,NaN,5032.11,1.82,709.99,230.53
15840,NaN,5739.29,1.83,697.68,230.44
15855,1.62,6160.07,1.84,695.62,230.42
15870,NaN,4448.67,1.83,704.01,230.48
15885,NaN,3941,1.82,689.44,230.54
15900,NaN,5172.57,1.82,693.66,230.45
15915,1.75,6326.53,1.76,697.25,230.39
15930,1.73,2088.86,1.81,350.52,230.56
15945,1.73,2087.38,1.79,349.87,230.58
15960,NaN,3319.31,1.79,352.99,230.56
15975,1.83,4545.16,1.79,352.02,230.53
15990,1.73,2088.5,1.83,349.45,230.57
16005,1.73,2085.94,1.8,348.84,230.58
16020,NaN,3318.97,1.8,347.8,230.55
16035,NaN,4541.38,1.8,350.77,230.45
16050,NaN,2089.16,1.8,351.46,230.47
16065,1.81,2088.58,1.8,348.74,230.46
16080,NaN,3891.06,1.8,382.09,230.43
16095,NaN,4064.11,1.8,375.51,230.47
16110,NaN,2571.28,1.8,368.17,230.57
16125,1.76,2084.41,1.82,348.3,230.57
16140,NaN,3834.41,1.81,350.59,230.49
16155,NaN,4045.8,1.75,349.69,230.54
16170,NaN,2592.44,1.61,349.25,230.55
16185,1.67,1887.26,1.23,291.01,230.54
16200,1.76,4650.2,1.2,292.26,230.42
16215,1.81,3125.01,1.19,291.57,230.45
16230,NaN,2400.3,1.22,290.62,230.44
16245,1.66,1889.46,1.22,290.59,230.57
16260,1.76,4574.48,1.21,295.68,230.48
16275,1.85,3121.82,1.2,290.85,230.44
16290,1.28,3122.29,1.26,288.89,230.43
16305,1.67,1883.8,1.24,288.45,230.53
16320,1.8,4416.29,1.18,290.24,230.51
16335,1.83,3120.28,1.23,289.6,230.5
16350,1.51,3123.96,1.24,289.58,230.49
16365,1.66,1889.31,1.23,288.78,230.47
16380,1.81,4415.25,1.16,289.38,230.47
16395,1.81,3114.05,1.2,289.91,230.55
16410,1.62,3124.04,1.19,289.96,230.51
16425,1.66,1889.87,1.23,288.27,230.46
16440,1.82,4413.63,1.16,289.96,230.52
16455,1.82,3115.15,1.23,288.84,230.45
16470,1.82,3123.97,1.23,289.14,230.54
16485,1.67,1887.69,1.23,289.19,230.51
16500,1.66,1875.38,1.23,288.69,230.5
16515,1.66,1877.76,1.23,289.49,230.56
16530,1.85,4111.85,1.2,287.81,230.43
16545,1.85,4099.8,1.21,289.8,230.53
16560,NaN,4423.05,1.21,290.21,230.41
16575,1.82,4644.33,1.16,291.14,230.5
16590,1.85,4097.19,1.2,290.67,230.49
16605,1.85,4099.2,1.21,289.88,230.44
16620,NaN,4314.41,1.21,295.98,230.52
16635,1.88,4635.43,1.2,291.83,230.51
16650,1.85,4101.89,1.2,290.43,230.42
16665,1.85,4104.89,1.22,289.94,230.43
16680,NaN,4088.92,1.22,290.51,230.48
16695,1.8,4639.54,1.21,291.28,230.51
16710,1.85,4097.47,1.22,290.81,230.52
16725,NaN,3171.11,1.22,298.53,230.46
16740,NaN,3596.99,1.22,310.37,230.45
16755,NaN,3321.66,1.22,309.74,230.54
16770,1.9,4269.33,1.33,304.92,230.49
16785,NaN,2057.11,1.33,304.91,230.45
16800,NaN,3148.28,1.33,324.21,230.49
16815,1.84,3282.19,1.32,303.13,230.44
16830,NaN,4266.15,1.33,303.46,230.41
16845,1.75,2051.27,1.34,302.8,230.51
16860,1.75,2053.23,1.35,301.8,230.47
16875,1.84,3284.7,1.32,302.71,230.42
16890,1.84,3481.5,1.33,306.55,230.45
16905,1.75,2052.64,1.33,303.24,230.57
16920,1.74,2054.54,1.27,303.36,230.49
16935,1.84,3284.29,1.29,303.13,230.42
16950,1.81,4503.34,1.31,304.22,230.45
16965,1.75,2050.26,1.34,303.62,230.57
16980,1.75,2053.57,1.35,302.72,230.53
16995,NaN,3285.84,1.35,300.49,230.44
17010,NaN,4505.66,1.35,304.96,230.4
17025,NaN,2051.33,1.35,305.24,230.48
17040,1.82,2049.72,1.25,302.68,230.57
17055,NaN,3839.22,1.25,328.22,230.44
17070,NaN,4072.88,1.32,309.23,230.44
17085,1.75,2015.05,1.32,303.16,230.57
17100,1.75,2015.05,1.34,302.29,230.47
17115,1.75,2009.29,1.33,300.6,230.49
17130,1.75,2009.34,1.35,301.18,230.57
17145,1.75,2012.7,1.34,300.83,230.45
17160,1.76,2013.37,1.34,301.03,230.58
17175,1.75,2016.43,1.32,301.05,230.45
17190,1.75,2011.28,1.33,301.17,230.53
17205,1.75,2013.28,1.34,301.35,230.53
17220,1.75,2012.33,1.34,300.34,230.51
17235,1.75,2013.19,1.31,300.73,230.55
17250,1.75,2013.43,1.33,301.14,230.57
17265,1.75,2013.44,1.35,300.91,230.45
17280,1.75,2010.58,1.32,301.33,230.54
17295,1.75,2012.29,1.32,300.99,230.49
17310,1.75,2009.75,1.33,300.51,230.48
17325,1.75,2012.9,1.34,301.36,230.57
17340,1.75,2012.88,1.33,300.68,230.45
17355,1.75,2010.73,1.33,300.82,230.5
17370,1.55,2010.48,1.32,301.58,230.57
17385,1.73,1767.11,1.32,300.76,230.59
17400,1.72,1768.85,1.32,300.44,230.59
17415,1.73,1769.08,1.34,299.85,230.53
17430,1.72,1768.13,1.33,299.75,230.51
17445,1.73,1765.89,1.33,299.46,230.45
17460,1.73,1765.43,1.33,299.59,230.54
17475,1.73,1768.86,1.34,300.59,230.59
17490,1.73,1768.83,1.32,300.01,230.57
17505,1.72,1766.8,1.33,299.6,230.59
17520,1.72,1765.06,1.33,299.24,230.52
17535,1.73,1765.69,1.33,299.38,230.45
17550,1.73,1766.15,1.33,300.06,230.55
17565,1.73,1765.84,1.33,299.88,230.58
17580,1.73,1768.77,1.34,299.19,230.48
17595,1.73,1767.05,1.33,299.54,230.5
17610,1.73,1766.85,1.32,299.4,230.58
17625,1.73,1767.5,1.34,299.23,230.47
17640,1.73,1763.45,1.33,298.89,230.53
17655,1.73,1768.52,1.33,299.78,230.48
17670,1.72,1767.47,1.32,300.28,230.58
17685,1.72,1769.31,1.33,300.1,230.51
17700,1.72,1766.17,1.34,298.7,230.47
17715,1.73,1766.3,1.32,299.74,230.59
17730,1.73,1766.46,1.33,299.13,230.45
17745,1.73,1761.73,1.34,299.03,230.57
17760,1.73,1763.91,1.35,299.81,230.53
17775,1.72,1763.42,1.33,298.83,230.45
17790,1.73,1763.96,1.33,299.12,230.54
17805,1.73,1765.87,1.34,300.05,230.56
17820,1.73,1764.36,1.32,299.24,230.48
17835,1.73,1761.91,1.32,298.27,230.47
17850,1.73,1761.77,1.34,299.1,230.58
17865,1.73,1765.33,1.32,299.75,230.56
17880,1.72,1767.32,1.32,299.38,230.5
17895,1.73,1766,1.34,298.81,230.46
17910,1.73,1765.21,1.33,298.21,230.46
