time_s,npv,P0,nqv,Q0,V0
0,1.98,737.88,0,8.63,230.51
15,1.98,734.97,0,9.35,230.27
30,1.98,735.77,0,9.9,230.29
45,1.98,737.08,0,9.37,230.44
60,1.98,736.76,0,8.59,230.51
75,1.98,735.8,0,8.74,230.42
